Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,14,23,2.1875,2.1875,0,-18.59375,-38.281242,0
0,0,13,24,2.1874999999999982,2.187500000000007,0,-16.40625,-40.468742000000006,0
0,1,14,23,2.1875,2.1875,0,-18.59375,-38.281242,0
0,1,13,23,2.1875,2.187500000000007,0,-18.59375,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,25,2.1875000000000018,2.187500000000007,0,-14.21875,-40.468742000000006,0
0,1,14,25,2.1875000000000018,2.1875,0,-14.21875,-38.281242,0
0,1,14,24,2.1874999999999982,2.1875,0,-16.40625,-38.281242,0
0,0,13,25,2.1875000000000018,2.187500000000007,0,-14.21875,-40.468742000000006,0
0,1,14,24,2.1874999999999982,2.1875,0,-16.40625,-38.281242,0
0,1,13,24,2.1874999999999982,2.187500000000007,0,-16.40625,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,26,2.1875,2.187500000000007,0,-12.03125,-40.468742000000006,0
0,1,14,26,2.1875,2.1875,0,-12.03125,-38.281242,0
0,1,14,25,2.1875000000000018,2.1875,0,-14.21875,-38.281242,0
0,0,13,26,2.1875,2.187500000000007,0,-12.03125,-40.468742000000006,0
0,1,14,25,2.1875000000000018,2.1875,0,-14.21875,-38.281242,0
0,1,13,25,2.1875000000000018,2.187500000000007,0,-14.21875,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,27,2.1874990000000007,2.187500000000007,0,-9.843750499999999,-40.468742000000006,0
0,1,14,27,2.1875,2.1875,0,-9.84375,-38.281242,0
0,1,14,26,2.1875,2.1875,0,-12.03125,-38.281242,0
0,0,13,27,2.1874990000000007,2.187500000000007,0,-9.843750499999999,-40.468742000000006,0
0,1,14,26,2.1875,2.1875,0,-12.03125,-38.281242,0
0,1,13,26,2.1875,2.187500000000007,0,-12.03125,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,28,2.1875,2.187500000000007,0,-7.656250999999999,-40.468742000000006,0
0,1,14,28,2.187500000000001,2.1875,0,-7.65625,-38.281242,0
0,1,14,27,2.1875,2.1875,0,-9.84375,-38.281242,0
0,0,13,28,2.1875,2.187500000000007,0,-7.656250999999999,-40.468742000000006,0
0,1,14,27,2.1875,2.1875,0,-9.84375,-38.281242,0
0,1,13,27,2.1874990000000007,2.187500000000007,0,-9.843750499999999,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,14,28,2.187500000000001,2.1875,0,-7.65625,-38.281242,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,13,30,2.1874999999999996,2.187500000000007,0,-3.281251,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,12,30,2.1874999999999996,2.1875,0,-3.281251,-42.656242000000006,0
0,1,12,31,2.1875000000000004,2.1875,0,-1.0937510000000004,-42.656242000000006,0
0,1,13,31,2.1875000000000004,2.187500000000007,0,-1.0937510000000004,-40.468742000000006,0
0,1,14,31,2.1875000000000004,2.1875,0,-1.0937500000000002,-38.281242,0
0,1,14,30,2.1874999999999996,2.1875,0,-3.28125,-38.281242,0
0,0,13,31,2.1875000000000004,2.187500000000007,0,-1.0937510000000004,-40.468742000000006,0
0,1,14,30,2.1874999999999996,2.1875,0,-3.28125,-38.281242,0
0,1,13,30,2.1874999999999996,2.187500000000007,0,-3.281251,-40.468742000000006,0
0,1,12,30,2.1874999999999996,2.1875,0,-3.281251,-42.656242000000006,0
0,1,12,31,2.1875000000000004,2.1875,0,-1.0937510000000004,-42.656242000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,14,31,2.1875000000000004,2.1875,0,-1.0937500000000002,-38.281242,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,13,33,2.1874999999999996,2.187500000000007,0,3.28125,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,12,33,2.1875009999999997,2.1875,0,3.2812495000000004,-42.656242000000006,0
0,1,12,34,2.187499999999999,2.1875,0,5.46875,-42.656242000000006,0
0,1,13,34,2.187499999999999,2.187500000000007,0,5.46875,-40.468742000000006,0
0,1,14,34,2.187499999999999,2.1875,0,5.46875,-38.281242,0
0,1,14,33,2.1874999999999996,2.1875,0,3.28125,-38.281242,0
0,0,13,34,2.187499999999999,2.187500000000007,0,5.46875,-40.468742000000006,0
0,1,14,33,2.1874999999999996,2.1875,0,3.28125,-38.281242,0
0,1,13,33,2.1874999999999996,2.187500000000007,0,3.28125,-40.468742000000006,0
0,1,12,33,2.1875009999999997,2.1875,0,3.2812495000000004,-42.656242000000006,0
0,1,12,34,2.187499999999999,2.1875,0,5.46875,-42.656242000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,35,2.187500000000001,2.187500000000007,0,7.65625,-40.468742000000006,0
0,1,14,35,2.187500000000001,2.1875,0,7.65625,-38.281242,0
0,1,14,34,2.187499999999999,2.1875,0,5.46875,-38.281242,0
0,0,13,35,2.187500000000001,2.187500000000007,0,7.65625,-40.468742000000006,0
0,1,14,34,2.187499999999999,2.1875,0,5.46875,-38.281242,0
0,1,13,34,2.187499999999999,2.187500000000007,0,5.46875,-40.468742000000006,0
0,1,12,34,2.187499999999999,2.1875,0,5.46875,-42.656242000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,36,2.1875,2.187500000000007,0,9.84375,-40.468742000000006,0
0,1,14,36,2.1875,2.1875,0,9.84375,-38.281242,0
0,1,14,35,2.187500000000001,2.1875,0,7.65625,-38.281242,0
0,0,13,36,2.1875,2.187500000000007,0,9.84375,-40.468742000000006,0
0,1,14,35,2.187500000000001,2.1875,0,7.65625,-38.281242,0
0,1,13,35,2.187500000000001,2.187500000000007,0,7.65625,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,37,2.1875,2.187500000000007,0,12.03125,-40.468742000000006,0
0,1,14,37,2.1875,2.1875,0,12.03125,-38.281242,0
0,1,14,36,2.1875,2.1875,0,9.84375,-38.281242,0
0,0,13,37,2.1875,2.187500000000007,0,12.03125,-40.468742000000006,0
0,1,14,36,2.1875,2.1875,0,9.84375,-38.281242,0
0,1,13,36,2.1875,2.187500000000007,0,9.84375,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,38,2.1875000000000018,2.187500000000007,0,14.21875,-40.468742000000006,0
0,1,14,38,2.1875000000000018,2.1875,0,14.21875,-38.281242,0
0,1,14,37,2.1875,2.1875,0,12.03125,-38.281242,0
0,0,13,38,2.1875000000000018,2.187500000000007,0,14.21875,-40.468742000000006,0
0,1,14,37,2.1875,2.1875,0,12.03125,-38.281242,0
0,1,13,37,2.1875,2.187500000000007,0,12.03125,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,39,2.1874999999999982,2.187500000000007,0,16.40625,-40.468742000000006,0
0,1,14,39,2.1874999999999982,2.1875,0,16.40625,-38.281242,0
0,1,14,38,2.1875000000000018,2.1875,0,14.21875,-38.281242,0
0,0,13,39,2.1874999999999982,2.187500000000007,0,16.40625,-40.468742000000006,0
0,1,14,38,2.1875000000000018,2.1875,0,14.21875,-38.281242,0
0,1,13,38,2.1875000000000018,2.187500000000007,0,14.21875,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,40,2.1875,2.187500000000007,0,18.59375,-40.468742000000006,0
0,1,14,40,2.1875,2.1875,0,18.59375,-38.281242,0
0,1,14,39,2.1874999999999982,2.1875,0,16.40625,-38.281242,0
0,0,13,40,2.1875,2.187500000000007,0,18.59375,-40.468742000000006,0
0,1,14,39,2.1874999999999982,2.1875,0,16.40625,-38.281242,0
0,1,13,39,2.1874999999999982,2.187500000000007,0,16.40625,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,41,2.1875,2.187500000000007,0,20.78125,-40.468742000000006,0
0,1,14,41,2.1875,2.1875,0,20.78125,-38.281242,0
0,1,14,40,2.1875,2.1875,0,18.59375,-38.281242,0
0,0,13,41,2.1875,2.187500000000007,0,20.78125,-40.468742000000006,0
0,1,14,40,2.1875,2.1875,0,18.59375,-38.281242,0
0,1,13,40,2.1875,2.187500000000007,0,18.59375,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,42,2.1874999999999964,2.187500000000007,0,22.96875,-40.468742000000006,0
0,1,14,42,2.1874999999999964,2.1875,0,22.96875,-38.281242,0
0,1,14,41,2.1875,2.1875,0,20.78125,-38.281242,0
0,0,13,42,2.1874999999999964,2.187500000000007,0,22.96875,-40.468742000000006,0
0,1,14,41,2.1875,2.1875,0,20.78125,-38.281242,0
0,1,13,41,2.1875,2.187500000000007,0,20.78125,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,43,2.1875000000000036,2.187500000000007,0,25.15625,-40.468742000000006,0
0,1,14,43,2.1875000000000036,2.1875,0,25.15625,-38.281242,0
0,1,14,42,2.1874999999999964,2.1875,0,22.96875,-38.281242,0
0,0,13,43,2.1875000000000036,2.187500000000007,0,25.15625,-40.468742000000006,0
0,1,14,42,2.1874999999999964,2.1875,0,22.96875,-38.281242,0
0,1,13,42,2.1874999999999964,2.187500000000007,0,22.96875,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,44,2.1875,2.187500000000007,0,27.34375,-40.468742000000006,0
0,1,14,44,2.1875,2.1875,0,27.34375,-38.281242,0
0,1,14,43,2.1875000000000036,2.1875,0,25.15625,-38.281242,0
0,0,13,44,2.1875,2.187500000000007,0,27.34375,-40.468742000000006,0
0,1,14,43,2.1875000000000036,2.1875,0,25.15625,-38.281242,0
0,1,13,43,2.1875000000000036,2.187500000000007,0,25.15625,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,45,2.1875,2.187500000000007,0,29.53125,-40.468742000000006,0
0,1,14,45,2.1875,2.1875,0,29.53125,-38.281242,0
0,1,14,44,2.1875,2.1875,0,27.34375,-38.281242,0
0,0,13,45,2.1875,2.187500000000007,0,29.53125,-40.468742000000006,0
0,1,14,44,2.1875,2.1875,0,27.34375,-38.281242,0
0,1,13,44,2.1875,2.187500000000007,0,27.34375,-40.468742000000006,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,14,45,2.1875,2.1875,0,29.53125,-38.281242,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,13,47,2.1875,2.187500000000007,0,33.90625,-40.468745999999996,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,12,47,2.1875,2.1875,0,33.90625,-42.656246,0
0,1,12,48,2.1875,2.187499999999993,0,36.09375,-42.65625,0
0,1,13,48,2.1875,2.187500000000007,0,36.09375,-40.46875,0
0,1,14,48,2.1875,2.1875,0,36.09375,-38.28125,0
0,1,14,47,2.1875,2.1875,0,33.90625,-38.281245999999996,0
0,0,13,48,2.1875,2.187500000000007,0,36.09375,-40.46875,0
0,1,14,47,2.1875,2.1875,0,33.90625,-38.281245999999996,0
0,1,13,47,2.1875,2.187500000000007,0,33.90625,-40.468745999999996,0
0,1,12,47,2.1875,2.1875,0,33.90625,-42.656246,0
0,1,12,48,2.1875,2.187499999999993,0,36.09375,-42.65625,0
0,1,12,49,2.1875,2.187499999999993,0,38.28125,-42.65625,0
0,1,13,49,2.1875,2.187500000000007,0,38.28125,-40.46875,0
0,1,14,49,2.1875,2.1875,0,38.28125,-38.28125,0
0,1,14,48,2.1875,2.1875,0,36.09375,-38.28125,0
0,0,13,49,2.1875,2.187500000000007,0,38.28125,-40.46875,0
0,1,14,48,2.1875,2.1875,0,36.09375,-38.28125,0
0,1,13,48,2.1875,2.187500000000007,0,36.09375,-40.46875,0
0,1,12,48,2.1875,2.187499999999993,0,36.09375,-42.65625,0
0,1,12,49,2.1875,2.187499999999993,0,38.28125,-42.65625,0
0,1,12,50,2.187500000000007,2.187499999999993,0,40.46875,-42.65625,0
0,1,13,50,2.187500000000007,2.187500000000007,0,40.46875,-40.46875,0
0,1,14,50,2.187500000000007,2.1875,0,40.46875,-38.28125,0
0,1,14,49,2.1875,2.1875,0,38.28125,-38.28125,0
0,0,13,50,2.187500000000007,2.187500000000007,0,40.46875,-40.46875,0
0,1,14,49,2.1875,2.1875,0,38.28125,-38.28125,0
0,1,13,49,2.1875,2.187500000000007,0,38.28125,-40.46875,0
0,1,12,49,2.1875,2.187499999999993,0,38.28125,-42.65625,0
0,1,12,50,2.187500000000007,2.187499999999993,0,40.46875,-42.65625,0
0,1,12,51,2.187499999999993,2.187499999999993,0,42.65625,-42.65625,0
0,1,13,51,2.187499999999993,2.187500000000007,0,42.65625,-40.46875,0
0,1,14,51,2.187499999999993,2.1875,0,42.65625,-38.28125,0
0,1,14,50,2.187500000000007,2.1875,0,40.46875,-38.28125,0
0,0,13,51,2.187499999999993,2.187500000000007,0,42.65625,-40.46875,0
0,1,14,50,2.187500000000007,2.1875,0,40.46875,-38.28125,0
0,1,13,50,2.187500000000007,2.187500000000007,0,40.46875,-40.46875,0
0,1,12,50,2.187500000000007,2.187499999999993,0,40.46875,-42.65625,0
0,1,12,51,2.187499999999993,2.187499999999993,0,42.65625,-42.65625,0
0,1,12,52,2.1875,2.187499999999993,0,44.84375,-42.65625,0
0,1,13,52,2.1875,2.187500000000007,0,44.84375,-40.46875,0
0,1,14,52,2.1875,2.1875,0,44.84375,-38.28125,0
0,1,14,51,2.187499999999993,2.1875,0,42.65625,-38.28125,0
0,0,13,52,2.1875,2.187500000000007,0,44.84375,-40.46875,0
0,1,14,51,2.187499999999993,2.1875,0,42.65625,-38.28125,0
0,1,13,51,2.187499999999993,2.187500000000007,0,42.65625,-40.46875,0
0,1,12,51,2.187499999999993,2.187499999999993,0,42.65625,-42.65625,0
0,1,12,52,2.1875,2.187499999999993,0,44.84375,-42.65625,0
0,1,12,53,2.187500000000007,2.187499999999993,0,47.03125,-42.65625,0
0,1,13,53,2.187500000000007,2.187500000000007,0,47.03125,-40.46875,0
0,1,14,53,2.187500000000007,2.1875,0,47.03125,-38.28125,0
0,1,14,52,2.1875,2.1875,0,44.84375,-38.28125,0
0,0,13,53,2.187500000000007,2.187500000000007,0,47.03125,-40.46875,0
0,1,14,52,2.1875,2.1875,0,44.84375,-38.28125,0
0,1,13,52,2.1875,2.187500000000007,0,44.84375,-40.46875,0
0,1,12,52,2.1875,2.187499999999993,0,44.84375,-42.65625,0
0,1,12,53,2.187500000000007,2.187499999999993,0,47.03125,-42.65625,0
0,1,12,54,2.187499999999993,2.187499999999993,0,49.21875,-42.65625,0
0,1,13,54,2.187499999999993,2.187500000000007,0,49.21875,-40.46875,0
0,1,14,54,2.187499999999993,2.1875,0,49.21875,-38.28125,0
0,1,14,53,2.187500000000007,2.1875,0,47.03125,-38.28125,0
0,0,13,54,2.187499999999993,2.187500000000007,0,49.21875,-40.46875,0
0,1,14,53,2.187500000000007,2.1875,0,47.03125,-38.28125,0
0,1,13,53,2.187500000000007,2.187500000000007,0,47.03125,-40.46875,0
0,1,12,53,2.187500000000007,2.187499999999993,0,47.03125,-42.65625,0
0,1,12,54,2.187499999999993,2.187499999999993,0,49.21875,-42.65625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,14,54,2.187499999999993,2.1875,0,49.21875,-38.28125,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,13,56,2.1875,2.187500000000007,0,53.59375,-40.46875,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,12,56,2.1875,2.187499999999993,0,53.59375,-42.65625,0
0,1,12,57,2.1875,2.187499999999993,0,55.78125,-42.65625,0
0,1,13,57,2.1875,2.187500000000007,0,55.78125,-40.46875,0
0,1,14,57,2.1875,2.1875,0,55.78125,-38.28125,0
0,1,14,56,2.1875,2.1875,0,53.59375,-38.28125,0
0,0,13,57,2.1875,2.187500000000007,0,55.78125,-40.46875,0
0,1,14,56,2.1875,2.1875,0,53.59375,-38.28125,0
0,1,13,56,2.1875,2.187500000000007,0,53.59375,-40.46875,0
0,1,12,56,2.1875,2.187499999999993,0,53.59375,-42.65625,0
0,1,12,57,2.1875,2.187499999999993,0,55.78125,-42.65625,0
0,1,12,58,2.187500000000007,2.187499999999993,0,57.96875,-42.65625,0
0,1,13,58,2.187500000000007,2.187500000000007,0,57.96875,-40.46875,0
0,1,14,58,2.187500000000007,2.1875,0,57.96875,-38.28125,0
0,1,14,57,2.1875,2.1875,0,55.78125,-38.28125,0
0,0,13,58,2.187500000000007,2.187500000000007,0,57.96875,-40.46875,0
0,1,14,57,2.1875,2.1875,0,55.78125,-38.28125,0
0,1,13,57,2.1875,2.187500000000007,0,55.78125,-40.46875,0
0,1,12,57,2.1875,2.187499999999993,0,55.78125,-42.65625,0
0,1,12,58,2.187500000000007,2.187499999999993,0,57.96875,-42.65625,0
0,1,12,59,2.187499999999993,2.187499999999993,0,60.15625,-42.65625,0
0,1,13,59,2.187499999999993,2.187500000000007,0,60.15625,-40.46875,0
0,1,14,59,2.187499999999993,2.1875,0,60.15625,-38.28125,0
0,1,14,58,2.187500000000007,2.1875,0,57.96875,-38.28125,0
0,0,13,59,2.187499999999993,2.187500000000007,0,60.15625,-40.46875,0
0,1,14,58,2.187500000000007,2.1875,0,57.96875,-38.28125,0
0,1,13,58,2.187500000000007,2.187500000000007,0,57.96875,-40.46875,0
0,1,12,58,2.187500000000007,2.187499999999993,0,57.96875,-42.65625,0
0,1,12,59,2.187499999999993,2.187499999999993,0,60.15625,-42.65625,0
0,1,12,60,2.1875,2.187499999999993,0,62.34375,-42.65625,0
0,1,13,60,2.1875,2.187500000000007,0,62.34375,-40.46875,0
0,1,14,60,2.1875,2.1875,0,62.34375,-38.28125,0
0,1,14,59,2.187499999999993,2.1875,0,60.15625,-38.28125,0
0,0,13,60,2.1875,2.187500000000007,0,62.34375,-40.46875,0
0,1,14,59,2.187499999999993,2.1875,0,60.15625,-38.28125,0
0,1,13,59,2.187499999999993,2.187500000000007,0,60.15625,-40.46875,0
0,1,12,59,2.187499999999993,2.187499999999993,0,60.15625,-42.65625,0
0,1,12,60,2.1875,2.187499999999993,0,62.34375,-42.65625,0
0,1,12,61,2.187499999999986,2.187499999999993,0,64.53125,-42.65625,0
0,1,13,61,2.187499999999986,2.187500000000007,0,64.53125,-40.46875,0
0,1,14,61,2.187499999999986,2.1875,0,64.53125,-38.28125,0
0,1,14,60,2.1875,2.1875,0,62.34375,-38.28125,0
0,0,13,61,2.187499999999986,2.187500000000007,0,64.53125,-40.46875,0
0,1,14,60,2.1875,2.1875,0,62.34375,-38.28125,0
0,1,13,60,2.1875,2.187500000000007,0,62.34375,-40.46875,0
0,1,12,60,2.1875,2.187499999999993,0,62.34375,-42.65625,0
0,1,12,61,2.187499999999986,2.187499999999993,0,64.53125,-42.65625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,14,61,2.187499999999986,2.1875,0,64.53125,-38.28125,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,13,63,2.1875,2.187500000000007,0,68.90625,-40.46875,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,12,63,2.1875,2.187499999999993,0,68.90625,-42.65625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,14,63,2.1875,2.1875,0,68.90625,-38.28125,0
0,0,14,0,2.1875,2.1875,0,-68.90625,-38.281234999999995,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,0,2.1875,2.187500000000007,0,-68.90625,-40.468734999999995,0
0,1,13,1,2.187500000000014,2.187500000000007,0,-66.71875,-40.468734999999995,0
0,1,14,1,2.187500000000014,2.1875,0,-66.71875,-38.281234999999995,0
0,1,15,1,2.187500000000014,2.187499999999993,0,-66.71875,-36.093734999999995,0
0,1,15,0,2.1875,2.187499999999993,0,-68.90625,-36.093734999999995,0
0,0,14,1,2.187500000000014,2.1875,0,-66.71875,-38.281234999999995,0
0,1,15,0,2.1875,2.187499999999993,0,-68.90625,-36.093734999999995,0
0,1,14,0,2.1875,2.1875,0,-68.90625,-38.281234999999995,0
0,1,13,0,2.1875,2.187500000000007,0,-68.90625,-40.468734999999995,0
0,1,13,1,2.187500000000014,2.187500000000007,0,-66.71875,-40.468734999999995,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,15,1,2.187500000000014,2.187499999999993,0,-66.71875,-36.093734999999995,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,14,3,2.1875,2.1875,0,-62.34375,-38.281234999999995,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,13,3,2.1875,2.187500000000007,0,-62.34375,-40.468734999999995,0
0,1,13,4,2.187499999999993,2.187500000000007,0,-60.15625,-40.468734999999995,0
0,1,14,4,2.187499999999993,2.1875,0,-60.15625,-38.281234999999995,0
0,1,15,4,2.187499999999993,2.187499999999993,0,-60.15625,-36.093734999999995,0
0,1,15,3,2.1875,2.187499999999993,0,-62.34375,-36.093734999999995,0
0,0,14,4,2.187499999999993,2.1875,0,-60.15625,-38.281234999999995,0
0,1,15,3,2.1875,2.187499999999993,0,-62.34375,-36.093734999999995,0
0,1,14,3,2.1875,2.1875,0,-62.34375,-38.281234999999995,0
0,1,13,3,2.1875,2.187500000000007,0,-62.34375,-40.468734999999995,0
0,1,13,4,2.187499999999993,2.187500000000007,0,-60.15625,-40.468734999999995,0
0,1,13,5,2.187500000000007,2.187500000000007,0,-57.96875,-40.468734999999995,0
0,1,14,5,2.187500000000007,2.1875,0,-57.96875,-38.281234999999995,0
0,1,15,5,2.187500000000007,2.187499999999993,0,-57.96875,-36.093734999999995,0
0,1,15,4,2.187499999999993,2.187499999999993,0,-60.15625,-36.093734999999995,0
0,0,14,5,2.187500000000007,2.1875,0,-57.96875,-38.281234999999995,0
0,1,15,4,2.187499999999993,2.187499999999993,0,-60.15625,-36.093734999999995,0
0,1,14,4,2.187499999999993,2.1875,0,-60.15625,-38.281234999999995,0
0,1,13,4,2.187499999999993,2.187500000000007,0,-60.15625,-40.468734999999995,0
0,1,13,5,2.187500000000007,2.187500000000007,0,-57.96875,-40.468734999999995,0
0,1,13,6,2.1875,2.187500000000007,0,-55.78125,-40.468734999999995,0
0,1,14,6,2.1875,2.1875,0,-55.78125,-38.281234999999995,0
0,1,15,6,2.1875,2.187499999999993,0,-55.78125,-36.093734999999995,0
0,1,15,5,2.187500000000007,2.187499999999993,0,-57.96875,-36.093734999999995,0
0,0,14,6,2.1875,2.1875,0,-55.78125,-38.281234999999995,0
0,1,15,5,2.187500000000007,2.187499999999993,0,-57.96875,-36.093734999999995,0
0,1,14,5,2.187500000000007,2.1875,0,-57.96875,-38.281234999999995,0
0,1,13,5,2.187500000000007,2.187500000000007,0,-57.96875,-40.468734999999995,0
0,1,13,6,2.1875,2.187500000000007,0,-55.78125,-40.468734999999995,0
0,1,13,7,2.1875,2.187500000000007,0,-53.59375,-40.468739,0
0,1,14,7,2.1875,2.1875,0,-53.59375,-38.28123899999999,0
0,1,15,7,2.1875,2.18750399999999,0,-53.59375,-36.093737,0
0,1,15,6,2.1875,2.187499999999993,0,-55.78125,-36.093734999999995,0
0,0,14,7,2.1875,2.1875,0,-53.59375,-38.28123899999999,0
0,1,15,6,2.1875,2.187499999999993,0,-55.78125,-36.093734999999995,0
0,1,14,6,2.1875,2.1875,0,-55.78125,-38.281234999999995,0
0,1,13,6,2.1875,2.187500000000007,0,-55.78125,-40.468734999999995,0
0,1,13,7,2.1875,2.187500000000007,0,-53.59375,-40.468739,0
0,1,13,8,2.1875,2.187500000000007,0,-51.40625,-40.468742000000006,0
0,1,14,8,2.1875,2.1875,0,-51.40625,-38.281242,0
0,1,15,8,2.1875,2.1875029999999995,0,-51.40625,-36.093740499999996,0
0,1,15,7,2.1875,2.18750399999999,0,-53.59375,-36.093737,0
0,0,14,8,2.1875,2.1875,0,-51.40625,-38.281242,0
0,1,15,7,2.1875,2.18750399999999,0,-53.59375,-36.093737,0
0,1,14,7,2.1875,2.1875,0,-53.59375,-38.28123899999999,0
